signature_id,task_id,replicate,permuted_auroc
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,91,0.40589569160997735
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,92,0.42630385487528344
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,93,0.5041572184429327
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,94,0.5207860922146637
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,95,0.5699168556311414
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,96,0.42101284958427815
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,97,0.45880574452003026
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,98,0.6704459561602418
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,99,0.4708994708994709
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,100,0.4270597127739985
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,101,0.5321239606953893
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,102,0.6107331821617535
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,103,0.5971277399848829
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,104,0.30990173847316704
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,105,0.4814814814814815
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,106,0.5593348450491308
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,107,0.6122448979591837
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,108,0.5578231292517006
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,109,0.5411942554799698
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,110,0.6069538926681783
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,111,0.47467876039304613
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,112,0.4482237339380197
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,113,0.4126984126984127
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,114,0.436885865457294
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,115,0.31746031746031744
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,116,0.48904006046863185
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,117,0.4807256235827664
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,118,0.4845049130763417
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,119,0.5517762660619804
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,120,0.44595616024187446
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,121,0.5238095238095238
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,122,0.6198034769463341
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,123,0.5328798185941043
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,124,0.45502645502645506
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,125,0.4285714285714286
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,126,0.4520030234315948
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,127,0.4588057445200302
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,128,0.6296296296296297
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,129,0.6228269085411944
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,130,0.4323507180650038
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,131,0.44671201814058953
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,132,0.3764172335600907
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,133,0.4595616024187453
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,134,0.47014361300075586
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,135,0.5185185185185185
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,136,0.399092970521542
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,137,0.5411942554799698
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,138,0.42479213907785346
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,139,0.4988662131519274
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,140,0.41950113378684806
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,141,0.6318972033257747
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,142,0.5411942554799698
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,143,0.43839758125472417
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,144,0.47241118669690096
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,145,0.36810279667422524
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,146,0.5162509448223733
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,147,0.4126984126984127
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,148,0.5170068027210886
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,149,0.5079365079365079
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,150,0.4278155706727136
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,151,0.4648526077097505
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,152,0.5993953136810279
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,153,0.47316704459561604
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,154,0.6409674981103552
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,155,0.5238095238095238
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,156,0.528344671201814
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,157,0.5086923658352229
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,158,0.38851095993953133
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,159,0.4633408919123204
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,160,0.455026455026455
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,161,0.48450491307634164
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,162,0.5684051398337112
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,163,0.5547996976568406
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,164,0.5328798185941044
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,165,0.47845804988662133
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,166,0.5525321239606954
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,167,0.5374149659863945
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,168,0.5502645502645502
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,169,0.6704459561602418
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,170,0.5117157974300831
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,171,0.6266061980347695
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,172,0.4950869236583522
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,173,0.39682539682539686
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,174,0.4950869236583523
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,175,0.4278155706727135
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,176,0.5207860922146635
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,177,0.4867724867724868
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,178,0.45653817082388515
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,179,0.40665154950869237
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,180,0.3915343915343915
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,181,0.583522297808012
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,182,0.526077097505669
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,183,0.4293272864701436
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,184,0.36659108087679515
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,185,0.4640967498110355
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,186,0.54724111866969
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,187,0.5714285714285714
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,188,0.44595616024187457
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,189,0.5404383975812548
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,190,0.4807256235827665
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,191,0.5888133030990175
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,192,0.598639455782313
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,193,0.5011337868480726
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,194,0.5600907029478458
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,195,0.4958427815570673
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,196,0.5555555555555556
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,197,0.5049130763416477
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,198,0.5034013605442177
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,199,0.39984882842025693
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,200,0.5706727135298564
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,201,0.4754346182917611
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,202,0.6288737717309145
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,203,0.3975812547241119
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,204,0.5736961451247166
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,205,0.44746787603930466
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,206,0.43915343915343913
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,207,0.5253212396069539
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,208,0.4822373393801966
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,209,0.4731670445956161
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,210,0.44973544973544977
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,211,0.5616024187452758
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,212,0.4195011337868481
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,213,0.6077097505668934
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,214,0.5238095238095238
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,215,0.5850340136054422
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,216,0.4217687074829932
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,217,0.45880574452003026
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,218,0.5170068027210885
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,219,0.40136054421768713
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,220,0.4527588813303099
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,221,0.5510204081632653
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,222,0.4890400604686319
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,223,0.5948601662887377
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,224,0.4535147392290249
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,225,0.47316704459561604
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,226,0.4315948601662887
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,227,0.5434618291761149
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,228,0.6228269085411943
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,229,0.5056689342403627
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,230,0.5547996976568405
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,231,0.4013605442176871
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,232,0.5185185185185185
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,233,0.4625850340136055
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,234,0.3983371126228269
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,235,0.526077097505669
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,236,0.5993953136810279
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,237,0.5162509448223733
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,238,0.5291005291005291
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,239,0.6507936507936508
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,240,0.43990929705215415
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,241,0.44973544973544977
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,242,0.4383975812547241
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,243,0.5086923658352229
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,244,0.4625850340136054
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,245,0.5222978080120938
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,246,0.4595616024187453
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,247,0.5593348450491308
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,248,0.5616024187452759
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,249,0.41572184429327286
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,250,0.45427059712774
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,251,0.45880574452003026
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,252,0.41647770219198793
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,253,0.44293272864701433
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,254,0.4210128495842781
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,255,0.4935752078609221
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,256,0.39909297052154197
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,257,0.5253212396069539
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,258,0.565381708238851
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,259,0.3575207860922147
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,260,0.45427059712774
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,261,0.48299319727891155
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,262,0.4520030234315948
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,263,0.46712018140589573
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,264,0.5532879818594105
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,265,0.5351473922902494
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,266,0.5306122448979592
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,267,0.5011337868480725
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,268,0.46031746031746035
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,269,0.39909297052154197
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,270,0.5865457294028722
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,271,0.5767195767195767
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,272,0.4557823129251701
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,273,0.4089191232048375
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,274,0.526832955404384
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,275,0.47921390778533635
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,276,0.5797430083144369
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,277,0.6114890400604686
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,278,0.41496598639455784
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,279,0.42705971277399846
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,280,0.48223733938019653
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,281,0.42630385487528344
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,282,0.417233560090703
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,283,0.5366591080876795
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,284,0.44293272864701433
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,285,0.5525321239606954
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,286,0.46938775510204084
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,287,0.527588813303099
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,288,0.45351473922902497
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,289,0.4368858654572941
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,290,0.47089947089947093
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,291,0.5721844293272864
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,292,0.6084656084656085
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,293,0.4436885865457294
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,294,0.3915343915343915
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,295,0.5185185185185185
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,296,0.5857898715041572
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,297,0.455026455026455
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,298,0.563114134542706
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,299,0.6349206349206349
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,300,0.4860166288737717
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,301,0.5706727135298565
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,302,0.4293272864701436
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,303,0.5343915343915344
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,304,0.48601662887377167
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,305,0.5782312925170068
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,306,0.5170068027210885
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,307,0.6296296296296295
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,308,0.5532879818594104
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,309,0.691609977324263
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,310,0.45502645502645506
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,311,0.4308390022675737
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,312,0.5117157974300831
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,313,0.4376417233560091
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,314,0.47921390778533635
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,315,0.47014361300075586
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,316,0.4996220710506425
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,317,0.45351473922902497
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,318,0.5563114134542705
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,319,0.5668934240362812
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,320,0.4527588813303099
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,321,0.41194255479969766
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,322,0.35827664399092973
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,323,0.37566137566137564
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,324,0.417989417989418
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,325,0.4444444444444444
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,326,0.4860166288737717
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,327,0.39606953892668184
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,328,0.6069538926681783
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,329,0.5427059712773998
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,330,0.43915343915343913
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,331,0.5026455026455026
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,332,0.45653817082388515
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,333,0.5041572184429328
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,334,0.4467120181405896
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,335,0.5374149659863946
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,336,0.4270597127739985
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,337,0.41194255479969766
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,338,0.45275888133030995
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,339,0.5170068027210885
SIG_ATNF_ARJIS5,T_PROGECT_MH_W6,340,0.47619047619047616
